Invoice ID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Payment,cogs,gross income,Rating,Hour,Minute,Part_of_Day,Day_of_Week
266-20-6657,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,404.544,2019-03-12,Ewallet,385.28,19.264,5.2,19,39,Evening,Tuesday
689-05-1884,Yangon,Member,Male,Health and beauty,48.63,10,24.315,510.615,2019-03-04,Cash,486.3,24.315,8.8,12,44,Afternoon,Monday
196-01-2849,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683,539.343,2019-02-10,Cash,513.66,25.683,9.5,13,56,Afternoon,Sunday
372-62-5264,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07,2019-01-16,Cash,473.4,23.67,7.6,14,42,Afternoon,Wednesday
800-09-8606,Yangon,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,2019-01-29,Cash,436.85,21.8425,6.6,19,45,Evening,Tuesday
182-52-7000,Yangon,Member,Female,Sports and travel,27.04,4,5.408,113.568,2019-01-01,Ewallet,108.16,5.408,6.9,20,26,Evening,Tuesday
826-58-8051,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,2019-01-06,Ewallet,248.76,12.438,4.3,19,46,Evening,Sunday
868-06-0466,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,657.531,2019-02-19,Credit card,626.22,31.311,7.8,19,38,Evening,Tuesday
751-41-9720,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,2019-01-12,Ewallet,975.0,48.75,8.0,16,18,Afternoon,Saturday
626-43-7888,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,2019-02-07,Ewallet,483.28,24.164,9.6,12,23,Afternoon,Thursday
176-64-7711,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,101.808,2019-03-27,Credit card,96.96,4.848,4.3,19,11,Evening,Wednesday
191-29-0321,Mandalay,Member,Female,Fashion accessories,19.77,10,9.885,207.585,2019-02-27,Credit card,197.7,9.885,5.0,18,57,Evening,Wednesday
729-06-2010,Mandalay,Member,Male,Health and beauty,80.47,9,36.2115,760.4415,2019-01-06,Cash,724.23,36.2115,9.2,11,18,Morning,Sunday
640-48-5028,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,2019-03-02,Cash,795.51,39.7755,6.3,12,40,Afternoon,Saturday
186-79-9562,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,2019-03-29,Cash,502.39,25.1195,8.9,14,6,Afternoon,Friday
834-45-5519,Mandalay,Normal,Female,Electronic accessories,43.0,4,8.6,180.6,2019-01-31,Ewallet,172.0,8.6,7.6,20,48,Evening,Thursday
162-65-8559,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.449,72.429,2019-01-21,Cash,68.98,3.449,4.8,20,13,Evening,Monday
760-27-5490,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,2019-01-20,Ewallet,124.96,6.248,9.1,20,37,Evening,Sunday
445-30-9252,Yangon,Normal,Male,Sports and travel,25.7,3,3.855,80.955,2019-01-17,Ewallet,77.1,3.855,6.1,17,59,Evening,Thursday
786-94-2700,Yangon,Member,Male,Food and beverages,80.62,6,24.186,507.906,2019-02-28,Cash,483.72,24.186,9.1,20,18,Evening,Thursday
728-88-7867,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,2019-03-19,Ewallet,302.12,15.106,8.3,15,52,Afternoon,Tuesday
183-21-3799,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,2019-02-19,Ewallet,698.67,34.9335,7.2,15,14,Afternoon,Tuesday
268-20-3585,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,2019-02-04,Ewallet,124.65,6.2325,6.0,12,50,Afternoon,Monday
735-32-9839,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829.08,2019-01-31,Ewallet,789.6,39.48,8.5,10,36,Morning,Thursday
258-92-7466,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2019-02-06,Credit card,178.4,8.92,6.6,18,33,Evening,Wednesday
857-16-3520,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,525.231,2019-03-28,Ewallet,500.22,25.011,4.5,16,6,Afternoon,Thursday
482-17-1179,Yangon,Member,Male,Electronic accessories,11.94,3,1.791,37.611,2019-01-19,Credit card,35.82,1.791,8.1,12,47,Afternoon,Saturday
788-21-5741,Yangon,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,2019-02-17,Credit card,136.14,6.807,7.2,13,34,Afternoon,Sunday
821-14-9046,Mandalay,Member,Female,Fashion accessories,17.48,6,5.244,110.124,2019-01-18,Credit card,104.88,5.244,6.1,15,4,Afternoon,Friday
418-05-0656,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.946,187.866,2019-02-02,Cash,178.92,8.946,7.1,20,42,Evening,Saturday
678-79-0726,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.7835,856.4535,2019-01-18,Cash,815.67,40.7835,5.1,15,28,Afternoon,Friday
776-68-1096,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,2019-03-18,Credit card,132.36,6.618,7.9,13,45,Afternoon,Monday
592-46-1692,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,2019-01-11,Cash,257.39,12.8695,7.4,20,10,Evening,Friday
434-35-9162,Mandalay,Member,Male,Food and beverages,23.34,4,4.668,98.028,2019-02-04,Ewallet,93.36,4.668,7.4,18,53,Evening,Monday
149-14-0304,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239.4,2019-02-06,Cash,228.0,11.4,6.6,14,24,Afternoon,Wednesday
442-44-6497,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.3355,175.0455,2019-01-08,Credit card,166.71,8.3355,5.9,11,42,Morning,Tuesday
174-64-0215,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,2019-03-05,Credit card,697.4,34.87,8.9,17,49,Evening,Tuesday
210-74-9613,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,2019-03-16,Ewallet,389.04,19.452,6.8,15,33,Afternoon,Saturday
299-29-0180,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.263,383.523,2019-03-09,Cash,365.26,18.263,9.3,10,54,Morning,Saturday
247-11-2470,Yangon,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-01,Credit card,89.28,4.464,4.4,16,23,Afternoon,Friday
635-28-5728,Yangon,Normal,Male,Health and beauty,56.0,3,8.4,176.4,2019-02-28,Ewallet,168.0,8.4,4.8,19,33,Evening,Thursday
756-49-0168,Yangon,Member,Male,Fashion accessories,19.7,1,0.985,20.685,2019-02-08,Ewallet,19.7,0.985,9.5,11,39,Morning,Friday
438-23-1242,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.558,557.718,2019-01-24,Ewallet,531.16,26.558,8.9,10,38,Morning,Thursday
238-45-6950,Mandalay,Member,Male,Food and beverages,53.72,1,2.686,56.406,2019-03-01,Ewallet,53.72,2.686,6.4,20,3,Evening,Friday
607-65-2441,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,860.475,2019-03-10,Credit card,819.5,40.975,6.0,12,39,Afternoon,Sunday
386-27-7606,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,2019-03-23,Credit card,568.4,28.42,8.1,15,59,Afternoon,Saturday
137-63-5492,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,2019-01-29,Ewallet,587.6,29.38,9.0,14,26,Afternoon,Tuesday
197-77-7132,Mandalay,Member,Male,Electronic accessories,91.56,8,36.624,769.104,2019-01-12,Ewallet,732.48,36.624,6.0,18,22,Evening,Saturday
805-86-0265,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,2019-03-20,Cash,845.64,42.282,9.8,11,32,Morning,Wednesday
733-29-1227,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,2019-03-23,Cash,389.27,19.4635,8.5,12,41,Afternoon,Saturday
451-73-2711,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,2019-01-14,Ewallet,84.83,4.2415,8.8,15,20,Afternoon,Monday
373-14-0504,Yangon,Member,Female,Sports and travel,71.63,2,7.163,150.423,2019-02-12,Ewallet,143.26,7.163,8.8,14,33,Afternoon,Tuesday
546-80-2899,Yangon,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,2019-02-20,Ewallet,75.38,3.769,9.5,15,29,Afternoon,Wednesday
345-68-9016,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.668,266.028,2019-01-02,Credit card,253.36,12.668,5.6,16,19,Afternoon,Wednesday
390-17-5806,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.921,40.341,2019-02-02,Cash,38.42,1.921,8.6,16,33,Afternoon,Saturday
457-13-1708,Mandalay,Member,Male,Fashion accessories,65.23,10,32.615,684.915,2019-01-08,Credit card,652.3,32.615,5.2,19,7,Evening,Tuesday
664-14-2882,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,2019-01-30,Credit card,52.65,2.6325,5.8,14,43,Afternoon,Wednesday
487-79-6868,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,2019-03-26,Credit card,110.61,5.5305,8.0,19,28,Evening,Tuesday
314-23-4520,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,2019-01-15,Cash,568.61,28.4305,9.0,20,44,Evening,Tuesday
210-30-7976,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-14,Ewallet,89.28,4.464,4.1,11,16,Morning,Thursday
585-86-8361,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2019-02-03,Credit card,136.4,6.82,8.6,10,31,Morning,Sunday
807-14-7833,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2019-02-22,Ewallet,174.2,8.71,7.0,12,30,Afternoon,Friday
775-72-1988,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,2019-01-24,Ewallet,366.4,18.32,8.4,15,5,Afternoon,Thursday
288-38-3758,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.7305,267.3405,2019-01-25,Ewallet,254.61,12.7305,7.4,18,30,Evening,Friday
652-43-6591,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,2019-03-09,Credit card,778.32,38.916,6.2,13,18,Afternoon,Saturday
785-96-0615,Mandalay,Member,Female,Electronic accessories,35.74,8,14.296,300.216,2019-02-17,Ewallet,285.92,14.296,4.9,15,28,Afternoon,Sunday
406-46-7107,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,2019-01-11,Cash,579.12,28.956,4.5,11,52,Morning,Friday
250-17-5703,Yangon,Member,Male,Food and beverages,18.85,10,9.425,197.925,2019-02-27,Ewallet,188.5,9.425,5.6,18,24,Evening,Wednesday
156-95-3964,Yangon,Normal,Female,Food and beverages,55.39,4,11.078,232.638,2019-03-25,Ewallet,221.56,11.078,8.0,15,19,Afternoon,Monday
842-40-8179,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,2019-02-11,Credit card,772.0,38.6,5.6,10,38,Morning,Monday
525-09-8450,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,2019-01-31,Credit card,721.3,36.065,4.2,15,12,Afternoon,Thursday
410-67-1709,Yangon,Member,Female,Fashion accessories,63.88,8,25.552,536.592,2019-01-20,Ewallet,511.04,25.552,9.9,17,48,Evening,Sunday
587-73-4862,Yangon,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,2019-03-26,Ewallet,53.45,2.6725,7.6,11,7,Morning,Tuesday
787-87-2010,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233.1,2019-01-20,Credit card,222.0,11.1,6.6,15,48,Afternoon,Sunday
593-14-4239,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,2019-03-05,Ewallet,763.68,38.184,4.7,19,40,Evening,Tuesday
801-88-0346,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,2019-01-05,Credit card,228.18,11.409,9.8,20,30,Evening,Saturday
388-76-2555,Mandalay,Normal,Male,Sports and travel,13.69,6,4.107,86.247,2019-02-13,Cash,82.14,4.107,6.3,13,59,Afternoon,Wednesday
711-31-1234,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,2019-03-16,Cash,382.56,19.128,7.9,18,51,Evening,Saturday
886-54-6089,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,2019-01-15,Cash,68.58,3.429,7.7,17,24,Evening,Tuesday
707-32-7409,Mandalay,Member,Female,Sports and travel,95.54,4,19.108,401.268,2019-02-26,Ewallet,382.16,19.108,4.5,11,58,Morning,Tuesday
759-98-4285,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,2019-02-27,Credit card,601.09,30.0545,8.0,19,1,Evening,Wednesday
201-63-8275,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,2019-02-17,Ewallet,475.93,23.7965,5.7,16,50,Afternoon,Sunday
471-06-8611,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,55.041,2019-02-06,Credit card,52.42,2.621,6.3,10,22,Morning,Wednesday
200-16-5952,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.565,137.865,2019-01-17,Cash,131.3,6.565,6.0,16,46,Afternoon,Thursday
120-54-2248,Mandalay,Normal,Female,Food and beverages,28.86,5,7.215,151.515,2019-01-22,Credit card,144.3,7.215,8.0,18,8,Evening,Tuesday
102-77-2261,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,2019-03-05,Credit card,457.17,22.8585,4.2,18,2,Evening,Tuesday
875-31-8302,Mandalay,Normal,Male,Sports and travel,93.38,1,4.669,98.049,2019-01-03,Cash,93.38,4.669,9.6,13,7,Afternoon,Thursday
102-06-2002,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,2019-03-20,Cash,126.25,6.3125,6.1,17,52,Evening,Wednesday
457-94-0464,Mandalay,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,2019-01-31,Ewallet,790.83,39.5415,5.6,20,32,Evening,Thursday
629-42-4133,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2019-02-19,Cash,174.4,8.72,8.3,19,24,Evening,Tuesday
534-53-3526,Yangon,Normal,Female,Sports and travel,94.76,4,18.952,397.992,2019-02-11,Ewallet,379.04,18.952,7.8,16,6,Afternoon,Monday
307-04-2070,Yangon,Member,Female,Fashion accessories,30.62,1,1.531,32.151,2019-02-05,Credit card,30.62,1.531,4.1,14,14,Afternoon,Tuesday
468-99-7231,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,2019-03-03,Cash,352.08,17.604,8.8,17,36,Evening,Sunday
516-77-6464,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,2019-02-24,Ewallet,50.8,2.54,4.1,13,8,Afternoon,Sunday
404-91-5964,Yangon,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,2019-02-04,Credit card,522.06,26.103,9.0,16,9,Afternoon,Monday
886-77-9084,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2019-02-19,Ewallet,575.12,28.756,5.5,11,33,Morning,Tuesday
790-38-4466,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,2019-01-23,Credit card,54.95,2.7475,9.3,10,18,Morning,Wednesday
704-10-4056,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,2019-01-14,Credit card,181.41,9.0705,5.6,10,55,Morning,Monday
497-37-6538,Yangon,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,2019-01-17,Ewallet,412.37,20.6185,9.7,15,15,Afternoon,Thursday
651-96-5970,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,2019-03-03,Credit card,46.41,2.3205,4.0,20,6,Evening,Sunday
400-80-4065,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,2019-02-15,Credit card,274.2,13.71,9.2,20,21,Evening,Friday
744-16-7898,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,2019-01-15,Credit card,973.7,48.685,4.9,13,48,Afternoon,Tuesday
263-12-5321,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2019-02-27,Credit card,648.2,32.41,9.3,12,52,Afternoon,Wednesday
702-72-0487,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,2019-02-26,Credit card,93.22,4.661,6.6,12,28,Afternoon,Tuesday
605-83-1050,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,2019-03-15,Ewallet,54.36,2.718,4.3,16,26,Afternoon,Friday
443-60-9639,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,2019-01-24,Cash,60.87,3.0435,5.5,13,24,Afternoon,Thursday
864-24-7918,Yangon,Member,Female,Sports and travel,24.49,10,12.245,257.145,2019-02-22,Cash,244.9,12.245,8.1,15,15,Afternoon,Friday
359-94-5395,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,97.419,2019-03-15,Credit card,92.78,4.639,9.8,10,50,Morning,Friday
401-09-4232,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,2019-02-11,Ewallet,433.45,21.6725,9.4,18,38,Evening,Monday
751-15-6198,Mandalay,Normal,Male,Sports and travel,23.01,6,6.903,144.963,2019-01-12,Ewallet,138.06,6.903,7.9,16,45,Afternoon,Saturday
324-41-6833,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,2019-03-03,Ewallet,241.6,12.08,5.1,19,30,Evening,Sunday
474-33-8305,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,2019-03-23,Ewallet,471.73,23.5865,6.9,13,23,Afternoon,Saturday
759-29-9521,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,462.672,2019-03-04,Cash,440.64,22.032,8.0,11,27,Morning,Monday
831-81-6575,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,2019-02-23,Cash,680.31,34.0155,8.0,11,12,Morning,Saturday
220-68-6701,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,2019-03-17,Cash,309.88,15.494,4.2,16,36,Afternoon,Sunday
618-34-8551,Yangon,Normal,Female,Sports and travel,93.18,2,9.318,195.678,2019-01-16,Credit card,186.36,9.318,8.5,18,41,Evening,Wednesday
257-60-7754,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,2019-01-08,Cash,200.92,10.046,9.0,17,12,Evening,Tuesday
559-61-5987,Mandalay,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,2019-01-14,Cash,17.75,0.8875,8.6,10,38,Morning,Monday
189-55-2313,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,2019-01-31,Ewallet,621.8,31.09,6.0,10,33,Morning,Thursday
565-91-4567,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,2019-03-15,Ewallet,86.0,4.3,6.2,14,38,Afternoon,Friday
380-60-5336,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2019-02-24,Credit card,402.6,20.13,5.0,18,6,Evening,Sunday
815-04-6282,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,2019-02-08,Credit card,324.85,16.2425,6.5,12,52,Afternoon,Friday
674-56-6360,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,2019-03-22,Cash,95.15,4.7575,6.0,14,0,Afternoon,Friday
778-34-2523,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,408.408,2019-01-24,Cash,388.96,19.448,5.0,10,57,Morning,Thursday
499-27-7781,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,446.964,2019-03-14,Ewallet,425.68,21.284,5.0,16,45,Afternoon,Thursday
477-59-2456,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,2019-01-23,Cash,318.08,15.904,9.2,11,15,Morning,Wednesday
832-51-6761,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,284.592,2019-01-19,Ewallet,271.04,13.552,9.6,20,29,Evening,Saturday
869-11-3082,Mandalay,Member,Male,Health and beauty,96.16,4,19.232,403.872,2019-01-27,Credit card,384.64,19.232,8.4,20,3,Evening,Sunday
190-59-3964,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,2019-02-03,Credit card,235.8,11.79,6.0,14,35,Afternoon,Sunday
366-43-6862,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,2019-03-25,Ewallet,211.56,10.578,6.7,16,32,Afternoon,Monday
186-43-8965,Yangon,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2019-02-24,Credit card,95.36,4.768,4.1,10,10,Morning,Sunday
784-21-9238,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,2019-02-07,Cash,10.17,0.5085,5.9,14,15,Afternoon,Thursday
276-75-6884,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,2019-03-04,Cash,206.13,10.3065,8.7,10,5,Morning,Monday
109-86-4363,Mandalay,Member,Female,Sports and travel,60.08,7,21.028,441.588,2019-02-14,Credit card,420.56,21.028,4.5,11,36,Morning,Thursday
569-76-2760,Yangon,Member,Female,Sports and travel,22.01,4,4.402,92.442,2019-01-29,Credit card,88.04,4.402,6.6,18,15,Evening,Tuesday
222-42-0244,Mandalay,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,2019-01-28,Credit card,648.99,32.4495,7.7,13,53,Afternoon,Monday
760-53-9233,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,2019-03-26,Credit card,123.84,6.192,8.5,18,37,Evening,Tuesday
538-22-0304,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,2019-03-24,Cash,649.5,32.475,5.2,18,27,Evening,Sunday
416-17-9926,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,2019-01-01,Credit card,742.2,37.11,4.3,14,42,Afternoon,Tuesday
237-44-6163,Yangon,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,2019-01-24,Cash,84.48,4.224,7.6,17,43,Evening,Thursday
636-17-0325,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514,262.794,2019-02-25,Cash,250.28,12.514,9.5,18,37,Evening,Monday
343-75-9322,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.54,2019-01-09,Cash,94.8,4.74,4.1,16,34,Afternoon,Wednesday
528-14-9470,Yangon,Member,Male,Health and beauty,91.3,1,4.565,95.865,2019-02-14,Ewallet,91.3,4.565,9.2,14,42,Afternoon,Thursday
427-45-9297,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,2019-03-12,Ewallet,285.11,14.2555,5.4,11,1,Morning,Tuesday
807-34-3742,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,2019-03-26,Cash,52.38,2.619,5.8,19,44,Evening,Tuesday
288-62-1085,Yangon,Member,Male,Fashion accessories,38.54,5,9.635,202.335,2019-01-09,Ewallet,192.7,9.635,5.6,13,34,Afternoon,Wednesday
670-71-7306,Mandalay,Normal,Male,Sports and travel,44.63,6,13.389,281.169,2019-01-02,Credit card,267.78,13.389,5.1,20,8,Evening,Wednesday
660-29-7083,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,2019-01-15,Cash,558.7,27.935,5.8,15,1,Afternoon,Tuesday
271-77-8740,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.766,184.086,2019-01-01,Ewallet,175.32,8.766,5.0,11,40,Morning,Tuesday
497-36-0989,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2019-02-15,Cash,155.82,7.791,7.9,15,21,Afternoon,Friday
291-59-1384,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2019-02-28,Cash,60.3,3.015,6.0,17,38,Evening,Thursday
860-73-6466,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.887,2019-03-02,Credit card,78.94,3.947,5.0,16,16,Afternoon,Saturday
549-23-9016,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,31.227,2019-02-13,Credit card,29.74,1.487,8.9,18,15,Evening,Wednesday
896-34-0956,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,2019-01-26,Cash,21.32,1.066,5.9,12,43,Afternoon,Saturday
804-38-3935,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,295.407,2019-01-30,Credit card,281.34,14.067,5.9,11,32,Morning,Wednesday
585-90-0249,Yangon,Member,Male,Electronic accessories,73.26,1,3.663,76.923,2019-01-27,Ewallet,73.26,3.663,9.7,18,8,Evening,Sunday
862-29-5914,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,23.499,2019-01-30,Credit card,22.38,1.119,8.6,17,8,Evening,Wednesday
845-94-6841,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.716,2019-01-08,Cash,655.92,32.796,4.0,19,38,Evening,Tuesday
125-45-2293,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,2019-01-19,Cash,594.6,29.73,4.2,13,11,Afternoon,Saturday
843-73-4724,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,2019-01-25,Cash,74.1,3.705,9.2,11,5,Morning,Friday
409-33-9708,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,2019-02-19,Ewallet,196.96,9.848,9.2,10,12,Morning,Tuesday
658-66-3967,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,2019-01-14,Ewallet,372.33,18.6165,5.0,15,42,Afternoon,Monday
866-70-2814,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2019-02-25,Ewallet,527.9,26.395,10.0,11,58,Morning,Monday
160-22-2687,Yangon,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,2019-01-23,Ewallet,479.75,23.9875,8.8,14,21,Afternoon,Wednesday
895-03-6665,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,2019-02-16,Cash,328.59,16.4295,4.2,10,52,Morning,Saturday
770-42-8960,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,177.408,2019-01-01,Cash,168.96,8.448,6.3,19,31,Evening,Tuesday
748-45-2862,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,2019-03-07,Cash,113.24,5.662,8.2,18,35,Evening,Thursday
234-36-2483,Mandalay,Normal,Male,Health and beauty,57.59,6,17.277,362.817,2019-02-15,Cash,345.54,17.277,5.1,13,51,Afternoon,Friday
316-66-3011,Yangon,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,2019-01-23,Cash,428.67,21.4335,5.0,12,35,Afternoon,Wednesday
848-95-6252,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2019-02-20,Ewallet,86.27,4.3135,7.0,13,24,Afternoon,Wednesday
840-76-5966,Yangon,Member,Male,Sports and travel,12.76,2,1.276,26.796,2019-01-08,Ewallet,25.52,1.276,7.8,18,6,Evening,Tuesday
152-03-4217,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,2019-03-17,Credit card,101.52,5.076,4.3,11,55,Morning,Sunday
533-66-5566,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,2019-01-12,Cash,357.49,17.8745,7.0,11,42,Morning,Saturday
